Date,Close,High,Low,Open,Volume
18-08-2020,960.6168213,967.758357,944.2026051,945.404185,30547672
19-08-2020,966.5114136,976.6909913,961.8864371,970.7963711,34087543
20-08-2020,950.868042,963.0426972,946.7644877,961.2742991,22537845
21-08-2020,943.9758301,962.1811115,941.7766816,960.3673777,25280895
24-08-2020,950.2785645,954.246051,938.8294034,948.3061552,32717218
25-08-2020,944.0892334,957.3294607,942.2301637,954.9262409,19388008
26-08-2020,969.1185913,973.9476388,928.1737834,945.4041645,59870421
27-08-2020,957.0119629,974.877165,953.6792384,973.9702682,28085062
28-08-2020,959.5285645,967.1235185,955.0395958,961.2742345,27166900
31-08-2020,943.4544678,985.759593,934.2271229,985.759593,62076132
01-09-2020,946.4243774,962.3624465,935.1565603,952.2055975,38616258
02-09-2020,964.9923706,969.4360034,945.4041656,948.5781548,26949439
03-09-2020,957.6921997,969.7761229,953.5659776,964.9017394,18586429
04-09-2020,941.8900146,950.8226159,939.6001945,944.7466528,28475945
07-09-2020,944.338562,954.8128218,926.9267782,944.9507159,21926473
08-09-2020,955.4251099,961.727753,943.3637939,948.5782566,27397082
09-09-2020,980.0236816,982.9483239,943.7945187,945.4042413,55310877
10-09-2020,1049.239868,1063.273591,986.371583,989.8857107,140304404
11-09-2020,1051.84729,1060.054399,1037.042854,1048.333281,59470807
14-09-2020,1044.048218,1070.097863,1034.730141,1054.227796,44063445
15-09-2020,1051.439087,1054.56774,1037.518702,1048.310434,27178393
16-09-2020,1054.02356,1074.337258,1047.675581,1051.960419,33952295
17-09-2020,1042.325195,1058.172594,1039.196422,1051.960503,25828669
18-09-2020,1045.47644,1051.711079,1032.258882,1049.353255,33074915
21-09-2020,1022.872864,1059.215301,1019.018597,1042.891758,33627381
22-09-2020,1002.604492,1032.462885,998.2515312,1032.462885,34792254
23-09-2020,1011.514465,1032.349648,999.952024,1024.754693,42988708
24-09-2020,989.024231,1009.337869,986.6890151,1001.130821,29826318
25-09-2020,998.3195801,1003.352699,982.7215891,992.5610276,28374935
28-09-2020,1004.916992,1014.779158,1000.745434,1009.791375,19666849
29-09-2020,1017.975891,1026.568354,1004.917067,1008.884614,25842539
30-09-2020,1013.124146,1027.928579,1008.884524,1024.754589,24465159
01-10-2020,1008.997925,1026.477654,1003.896802,1026.477654,20783227
05-10-2020,1003.080688,1019.834925,1000.269446,1017.499768,18922799
06-10-2020,1002.24176,1012.920032,998.2968818,1008.997881,18412175
07-10-2020,1023.620911,1046.972586,1006.617212,1013.418667,53170865
08-10-2020,1015.345886,1028.382102,1007.569589,1024.301156,21077808
09-10-2020,1012.716064,1021.580662,1005.302454,1013.41889,18545499
12-10-2020,1014.348389,1022.827512,1009.451397,1013.418884,14226473
13-10-2020,1034.140747,1036.430567,1009.269955,1011.423768,23112012
14-10-2020,1037.224121,1044.705736,1028.60887,1033.324638,26742011
15-10-2020,1000.495972,1038.35746,995.2815099,1038.35746,20036197
16-10-2020,986.5757446,1012.28525,985.1474255,1004.350276,21583600
19-10-2020,986.757019,1010.562177,977.212324,993.0370533,31200385
20-10-2020,977.5524902,994.3747896,975.8974318,988.0267509,18482288
21-10-2020,963.3600464,993.921326,951.185392,983.0389832,34082321
22-10-2020,955.3569946,966.9421636,948.124787,964.6296754,30802210
23-10-2020,958.1229248,968.0757029,950.5733065,954.9262077,23422125
26-10-2020,920.057373,953.0898169,915.2509934,953.0898169,37324416
27-10-2020,922.5059204,934.0003573,909.1296859,922.6872638,36478896
28-10-2020,912.0543213,933.0255098,910.2179196,925.8159104,29924017
29-10-2020,919.0597534,925.9066058,902.7816056,905.5021762,30655304
30-10-2020,931.574585,936.3809649,916.7473626,922.0524968,34021563
02-11-2020,851.2945557,919.1051762,842.9967755,919.1051762,99366895
03-11-2020,839.0291748,865.6002399,832.0917105,856.9850494,88691623
04-11-2020,867.5046387,874.6689021,832.9532051,832.9532051,80180117
05-11-2020,886.4581299,889.1560328,876.0292051,886.435462,37205373
06-11-2020,920.0800171,924.9997363,896.9550162,902.3282138,66674086
09-11-2020,929.8515015,938.1492815,923.1860519,935.0206281,35838510
10-11-2020,945.2001343,947.6713579,925.5439247,941.7767378,36934242
11-11-2020,905.5928345,949.9384288,896.9323085,947.2178582,56724780
12-11-2020,897.7938232,910.6939707,890.9923667,898.2473017,40046527
13-11-2020,905.2301025,923.4807196,898.5873814,898.700721,45388670
14-11-2020,907.9054565,913.800077,904.754135,913.6187336,5226220
17-11-2020,903.8018188,945.404177,900.0610116,945.404177,46542562
18-11-2020,901.0585938,909.809852,888.7705995,903.8018325,30402290
19-11-2020,894.6878052,911.6007742,892.443321,901.058511,27796343
20-11-2020,861.2926636,899.5169004,859.2521906,895.5266861,57471248
23-11-2020,884.5084229,893.2596217,873.4220078,884.6444304,45327567
24-11-2020,890.5616455,895.0732821,876.0291672,890.5389776,30936268
25-11-2020,883.1933594,903.6657932,880.6541921,897.7938413,32637879
26-11-2020,885.369812,890.9923566,875.1449594,885.5738833,25838637
27-11-2020,875.0316162,886.9568637,871.2228051,879.8833317,47336811
01-12-2020,886.4128418,891.5593007,875.1450832,879.8153957,19750687
02-12-2020,887.8864136,889.6321436,877.3894854,888.045089,22188887
03-12-2020,890.5616455,898.2926671,888.1130899,894.1664452,27785372
04-12-2020,882.7172852,892.8061307,879.6566356,892.8061307,18464552
07-12-2020,887.9091187,890.9924363,879.9287495,879.9287495,18242188
08-12-2020,904.0286255,913.3239745,884.1910116,889.2467988,43403061
09-12-2020,919.0825195,922.1885651,906.5225095,911.3742253,29175254
10-12-2020,910.0365601,919.7853273,907.3159892,916.6566738,16065507
11-12-2020,909.4924316,924.0929139,895.1866324,912.7570925,26944202
14-12-2020,902.9176025,913.6639373,900.6731183,910.4672204,17312747
15-12-2020,895.2320557,902.1921882,889.224036,902.1921882,18551265
16-12-2020,896.2294922,904.5726673,891.3097732,901.4212863,18561011
17-12-2020,900.3330688,909.1296627,896.50159,899.8343145,20252358
18-12-2020,903.0310669,909.0844228,890.9924789,897.8393321,18466344
21-12-2020,879.5205078,916.8379058,841.2282692,911.3967647,44135540
22-12-2020,878.1604004,888.226579,856.2823129,883.7376099,28140001
23-12-2020,881.4024048,884.8484692,870.8827483,875.12237,19501410
24-12-2020,904.210022,906.3184389,882.3319351,882.8306895,20776988
28-12-2020,908.3588867,915.0243363,904.731419,909.9005455,17221499
29-12-2020,902.3508301,912.439675,898.9500419,910.9433522,18611939
30-12-2020,904.8220825,910.1272166,895.7761411,904.7087429,22043630
31-12-2020,900.1971436,912.2583993,897.1591617,903.9152831,18781189
01-01-2021,901.1946411,905.5022064,898.7007496,901.4213204,10015175
04-01-2021,902.713623,906.3636986,892.3527026,904.6406964,24513534
05-01-2021,891.4912109,899.4262438,886.9115106,892.8061305,24123091
06-01-2021,867.9807739,891.4457932,863.8545521,891.4004574,46401468
07-01-2021,866.5751343,881.9237777,863.8545636,870.8146958,32325918
08-01-2021,876.8000488,878.9311937,867.0059457,869.6811807,27540187
11-01-2021,860.2724609,879.112505,858.1186483,879.112505,33307825
12-01-2021,887.3876953,888.7252828,861.4740587,862.87971,41161546
13-01-2021,879.1124878,895.5040358,869.8852033,890.3349095,26619458
14-01-2021,888.9973145,891.8539527,879.2258799,881.9237827,21553242
15-01-2021,878.5003662,894.9825854,870.6106694,888.9972941,20593268
18-01-2021,899.585022,905.5023104,872.1071167,883.7829581,35100458
19-01-2021,914.2988892,920.9189432,904.4367219,904.4367219,32006615
20-01-2021,931.6652222,933.1615451,907.4973159,916.5659852,30924537
21-01-2021,951.9336548,961.2743399,940.8699674,944.0439569,39087742
22-01-2021,929.3526611,959.165778,922.8005518,957.1933088,30532660
25-01-2021,880.1101074,922.7099765,876.0292211,922.7099765,54207104
27-01-2021,859.2521973,872.8551707,856.0782081,872.8551707,42370131
28-01-2021,850.8864746,872.0844035,847.9164966,852.5188051,34067814
29-01-2021,835.1976929,867.4593064,829.7791594,858.9347876,43712383
01-02-2021,859.3882446,863.7864815,837.9409106,843.1100368,34180952
02-02-2021,873.2179565,879.6566668,841.0923491,867.9808262,41470034
03-02-2021,875.4171753,885.0978794,861.5194572,874.3516028,30301696
04-02-2021,872.5377808,879.6566486,863.7865225,872.4017132,25626981
05-02-2021,872.2883911,881.7651431,870.5880568,875.1450294,20248046
08-02-2021,884.8483887,892.8060891,874.6915398,876.5052136,21183400
09-02-2021,886.9796143,902.1469161,885.233944,889.6095735,19604141
10-02-2021,895.2092896,899.9476654,873.8980224,885.8913334,21234156
11-02-2021,932.1187134,935.9729206,894.2798863,897.7939548,42539278
12-02-2021,925.7252808,942.2301692,913.8453687,932.0279835,30497029
15-02-2021,921.6444092,934.6578976,918.1983447,928.6499377,15791099
16-02-2021,933.8416748,942.864948,922.7325927,924.8864054,21421660
17-02-2021,944.6106567,950.369209,929.8061036,934.068333,23742994
18-02-2021,937.5599365,956.014568,933.6603933,945.4042988,18646877
19-02-2021,943.2730103,954.4500959,931.0303523,932.7080785,23403483
22-02-2021,910.5352783,947.6260001,904.5727146,943.1370314,23804335
23-02-2021,917.4954834,930.8490501,913.0291825,928.6272337,25644108
24-02-2021,934.5219116,936.4489852,918.7197882,920.4655184,10807663
25-02-2021,972.3153076,975.7840398,939.9629624,941.3232777,34855693
26-02-2021,945.7669678,967.5769904,938.9201148,959.9140322,37481215
01-03-2021,952.9764404,957.6468124,935.2019095,956.8305872,17680764
02-03-2021,954.9261475,965.8084897,947.26319,962.1810823,17150760
03-03-2021,998.5009155,1006.572016,955.4703007,961.7503349,31924461
04-03-2021,986.5983887,992.9917629,978.3686128,988.4801263,21435754
05-03-2021,987.890625,1002.967253,976.2601209,977.5977683,25511666
08-03-2021,993.5133057,1012.013272,983.0390448,983.265724,19506841
09-03-2021,993.4905396,1003.806125,973.3355759,997.5487578,15154484
10-03-2021,989.3642578,1004.39555,984.0591241,1000.722747,11519358
12-03-2021,969.2547607,1000.450805,963.0427294,995.2816784,16864952
15-03-2021,956.2411499,974.3783674,943.3636703,970.3655452,16698099
16-03-2021,952.4777222,963.9948871,950.165234,958.5536855,13873801
17-03-2021,931.9598999,953.5659093,922.7778916,951.3214251,19210236
18-03-2021,910.9887695,945.3135252,907.315966,939.9176595,20647480
19-03-2021,944.0439453,950.3239805,899.0635827,902.7817223,41787429
22-03-2021,935.1566162,940.4164144,921.916449,939.056159,18572478
23-03-2021,946.5377197,956.6038971,932.2546489,934.9525516,17421165
24-03-2021,928.3097534,943.0235745,925.1811002,943.0235745,16822814
25-03-2021,902.9857178,931.3478511,900.0610755,931.3478511,22001648
26-03-2021,904.4366455,913.0745041,894.9372858,912.3036747,20180202
30-03-2021,920.1480103,929.0352757,903.030969,910.4899154,20441701
31-03-2021,908.2681274,929.4887233,906.4090578,915.0243084,16250796
01-04-2021,916.7700195,920.4654911,908.290836,915.0243494,11723312
05-04-2021,903.5071411,918.1982951,889.6774882,918.1756272,14875099
06-04-2021,899.7435913,909.1069427,892.8060675,908.6761922,14009194
07-04-2021,908.1547852,928.1284652,903.8245519,906.8625335,24266353
08-04-2021,909.2883301,916.8379481,903.6884533,911.8502253,15369188
09-04-2021,898.7233887,909.7417387,897.7938239,906.159667,14037885
12-04-2021,866.5751343,889.3600562,861.6327472,888.2718159,20901482
13-04-2021,875.9384766,879.9286908,869.6131063,872.4016807,19411189
15-04-2021,881.6063232,889.1786089,867.4139246,873.4445516,19723716
16-04-2021,876.0745239,884.1456245,873.5126286,878.114997,15656948
19-04-2021,862.2902222,868.9556717,856.9850881,863.3331266,18478808
20-04-2021,862.0408936,870.1346024,857.1891778,866.2804554,17203668
22-04-2021,864.4213867,868.0715225,850.9544799,858.0053442,14490954
23-04-2021,863.4918823,870.0892682,859.410996,864.2400438,11828857
26-04-2021,878.6817017,889.6321078,866.7337869,870.5879936,20846778
27-04-2021,901.7160645,905.5928792,878.8631385,879.6566358,19992524
28-04-2021,905.6382446,910.4899602,897.8619469,905.8876518,17122437
29-04-2021,917.7675781,927.0402589,910.1726237,917.2460959,17412606
30-04-2021,904.3686523,923.1860285,901.217331,910.7166908,19828769
03-05-2021,888.2945557,897.3404974,881.0623479,891.4458771,23640186
04-05-2021,869.0463257,892.2620588,866.5071583,884.1909583,21849830
05-05-2021,870.6334229,878.9765389,865.1695531,872.1070779,12393609
06-05-2021,875.5756836,877.3894173,864.5119382,871.4267941,14624666
07-05-2021,875.9158936,886.7529013,873.3086623,878.6364645,12288548
10-05-2021,873.399292,882.7399763,871.0188,879.2032403,13941237
11-05-2021,876.5507202,878.9992161,866.0537313,868.3209437,13478264
12-05-2021,867.4819946,876.4372642,864.6934201,875.1676805,13177961
14-05-2021,878.4324341,880.5635189,864.2400338,874.2381482,13291616
17-05-2021,888.8839722,890.2895634,875.3036667,878.43238,11873078
18-05-2021,901.3986816,908.0414632,894.3931534,898.2473603,12064918
19-05-2021,905.5248413,914.3214349,894.1664125,897.79382,16317002
20-05-2021,900.2423706,911.8048706,898.2472935,905.910251,11422532
21-05-2021,908.0187988,911.215456,900.5145162,903.235087,10785605
24-05-2021,900.3557739,911.3061808,898.7007755,910.4899556,8551760
25-05-2021,890.1535645,905.502208,888.7252453,905.230133,14780102
26-05-2021,893.2822266,897.567184,891.1284739,895.5267109,7480204
27-05-2021,896.0255737,903.6885321,889.7455388,893.3956745,26819294
28-05-2021,949.8478394,954.4728157,902.3282519,902.3282519,56469931
31-05-2021,979.5475464,993.7852821,945.4268621,953.112488,59124142
01-06-2021,983.4470825,998.4556475,973.2901731,982.132103,28013832
02-06-2021,998.1156006,1001.856408,978.0512481,978.0512481,24630162
03-06-2021,1001.924377,1020.220331,995.7804103,1007.070776,23974257
04-06-2021,993.2412109,1005.007723,990.4072405,1004.259562,14468646
07-06-2021,1009.972778,1016.592892,990.7473191,998.4556731,16336573
08-06-2021,1004.168884,1009.859433,996.7099375,1009.610086,9674735
09-06-2021,986.2130127,1007.070802,978.4819908,1006.163965,11409161
10-06-2021,989.8404541,1011.151722,987.3692305,994.5561021,14155653
11-06-2021,1007.009827,1013.766814,991.9716856,993.2457555,13762778
14-06-2021,1021.456665,1027.531065,998.7742811,1007.85182,20332436
15-06-2021,1023.777039,1035.106825,1019.363408,1028.78221,15174215
16-06-2021,1006.304504,1022.434679,1003.688184,1021.45644,10797349
17-06-2021,1008.1474,1016.951914,991.8807423,1001.026461,15745975
18-06-2021,1012.69751,1016.951912,993.9055194,1012.629269,29369026
21-06-2021,1017.975647,1022.639494,1001.094761,1002.619048,12186448
22-06-2021,1012.74292,1028.782167,1009.830829,1025.596992,12871913
23-06-2021,1003.460815,1024.050056,1001.799987,1023.777093,16653951
24-06-2021,979.8684082,1007.669635,973.7257687,1004.143316,91461975
25-06-2021,957.5499878,979.8683558,946.9254774,979.8683558,55355022
28-06-2021,949.1550293,967.5830068,946.8799733,965.5354805,20277042
29-06-2021,949.9741211,959.620393,948.290606,950.7476378,27144063
30-06-2021,960.3712158,965.8313269,951.4529662,953.8190103,19762858
01-07-2021,954.5924683,966.0587362,953.2501575,963.7154393,12534407
02-07-2021,968.7432861,970.4951021,952.3173409,954.1601447,14086620
05-07-2021,978.3668213,979.8911076,969.8580781,972.1103871,11702287
06-07-2021,966.8095703,977.7753459,964.7165499,975.978096,10070124
07-07-2021,960.0980835,968.1518276,954.6152261,968.1518276,10454892
08-07-2021,952.1581421,963.2377121,946.8800072,963.2377121,11185460
09-07-2021,942.4208984,951.7486525,940.1003484,950.0650773,9037675
12-07-2021,948.2905884,956.207791,943.9224517,946.3112426,8585292
13-07-2021,955.3887939,956.9130804,950.0878517,955.5252757,6717133
14-07-2021,949.1550293,958.6420115,946.9937081,955.6844267,8532544
15-07-2021,947.4943237,953.2502049,945.7425076,953.2502049,9448356
16-07-2021,961.1674194,962.2367067,949.8831264,949.9513673,8828185
19-07-2021,955.0474854,966.4455126,951.9989126,955.5252315,8354449
20-07-2021,952.7041626,959.1653798,948.2450983,955.2977362,6741464
22-07-2021,964.9440308,966.4000764,954.6835309,964.1705141,7972397
23-07-2021,958.1188354,971.2004383,956.4580072,971.2004383,9937030
26-07-2021,944.9917603,965.0805076,942.3754396,959.1653976,12389668
27-07-2021,935.0496826,948.1085383,929.1345729,944.9689778,10824523
28-07-2021,927.0187378,936.4147327,917.4179602,936.4147327,12897848
29-07-2021,934.253418,943.8769426,929.7715466,934.5946824,13765738
30-07-2021,926.0860596,940.942166,924.1749546,936.4148005,11350608
02-08-2021,943.0125122,946.152073,928.7478865,934.7312977,10925104
03-08-2021,949.951355,951.4301475,939.2358562,950.9751483,11817299
04-08-2021,957.2315674,961.8954143,949.6100753,952.9771655,13169800
05-08-2021,971.109375,980.4598153,957.4589791,962.0318379,21252078
06-08-2021,950.5429077,976.8880893,945.8562535,969.1528623,16620987
09-08-2021,945.1281738,950.8841149,940.2822913,946.8799898,7494143
10-08-2021,950.0877686,961.4403616,943.5811181,947.3349665,11919198
11-08-2021,963.3969116,964.6254274,947.9720127,954.1373988,9184963
12-08-2021,960.3028564,967.446542,957.8002707,966.8550009,8137612
13-08-2021,976.2965088,978.2303606,959.5975997,963.3969421,12780901
16-08-2021,988.9685669,1002.391433,968.3337743,977.9800453,21935444
17-08-2021,984.7597656,994.2922422,977.2975624,986.8528461,12658169
18-08-2021,988.5819092,995.0203195,979.4589374,989.1961972,10075860
20-08-2021,977.4795532,988.286039,972.3606472,975.0907023,9426282
23-08-2021,983.8952637,989.1961456,970.22212,989.1961456,9854395
24-08-2021,993.6097412,997.3863366,980.8238494,985.123745,11864472
25-08-2021,1002.209473,1010.126735,991.97172,994.383318,13380559
26-08-2021,1014.88147,1021.456421,1003.301407,1004.666465,18589616
27-08-2021,1013.493774,1020.478292,1008.329434,1017.861911,10480636
30-08-2021,1032.990967,1035.539107,1017.770851,1023.777008,14027062
31-08-2021,1027.485474,1039.133718,1020.250739,1036.016904,26485463
01-09-2021,1031.557739,1043.297092,1029.692249,1034.242361,11145486
02-09-2021,1043.979614,1050.07676,1026.052128,1026.052128,9956770
03-09-2021,1086.796143,1089.753727,1047.665132,1051.077656,30664428
06-09-2021,1103.677246,1128.4299,1097.488992,1097.944052,33641710
07-09-2021,1110.638916,1118.419577,1097.489012,1105.679238,17349882
08-09-2021,1106.293335,1116.599387,1095.054538,1115.689389,14301651
09-09-2021,1103.677246,1109.251092,1099.354603,1104.723726,8963249
13-09-2021,1079.083984,1107.044444,1077.491457,1107.044444,16311160
14-09-2021,1077.67334,1089.298838,1076.558498,1080.653672,8908356
15-09-2021,1082.155151,1090.095041,1077.696027,1077.696027,9071075
16-09-2021,1104.860107,1108.750437,1077.013389,1083.633834,13448882
17-09-2021,1087.729004,1117.441337,1080.926582,1112.959465,34882133
20-09-2021,1089.458008,1100.378228,1078.378438,1079.333931,11779819
21-09-2021,1094.167358,1099.581975,1084.748557,1094.30384,9915736
22-09-2021,1105.90686,1111.139381,1091.232669,1095.669047,10995912
23-09-2021,1132.934448,1136.164996,1112.731907,1113.596412,15748397
24-09-2021,1129.658325,1140.009873,1124.789756,1139.145368,15192163
27-09-2021,1148.655029,1151.134928,1126.291287,1131.614916,15373834
28-09-2021,1159.393311,1167.060236,1143.354064,1153.000335,18035258
29-09-2021,1150.202148,1169.380836,1146.653023,1169.380836,9719875
30-09-2021,1146.28894,1153.273457,1137.68927,1148.905321,13590654
01-10-2021,1148.313843,1155.639564,1135.255047,1138.417355,8958928
04-10-2021,1163.078979,1171.587663,1154.3882,1161.645681,10918552
05-10-2021,1187.217407,1188.491477,1159.074855,1162.601235,13533634
06-10-2021,1164.762573,1192.108741,1160.781255,1192.108741,10258881
07-10-2021,1170.4729,1182.462468,1168.334326,1180.756086,6336665
08-10-2021,1215.450928,1221.434339,1174.613532,1176.319794,15772493
11-10-2021,1206.987549,1237.632624,1203.666013,1229.169435,14768666
12-10-2021,1213.880981,1220.797258,1201.800425,1203.506808,6682011
13-10-2021,1226.234619,1237.405177,1214.563508,1218.977139,9959762
14-10-2021,1228.714355,1236.472389,1222.708198,1228.691609,8623469
18-10-2021,1231.990601,1249.007967,1211.378494,1214.245091,13594479
19-10-2021,1243.024658,1251.897414,1232.172677,1239.361797,8833409
20-10-2021,1228.714355,1247.98415,1224.664797,1247.98415,12710570
21-10-2021,1193.269043,1241.272811,1184.487276,1240.999848,20831669
22-10-2021,1195.498657,1212.561639,1188.263923,1192.131507,11027475
25-10-2021,1183.85022,1219.432227,1169.380873,1219.432227,17198417
26-10-2021,1210.80957,1214.381443,1184.464392,1190.811874,9750178
27-10-2021,1195.498657,1217.976256,1192.10876,1206.691963,9896298
28-10-2021,1182.394165,1200.298903,1178.708678,1192.131424,9886181
29-10-2021,1154.024292,1181.279472,1138.303622,1181.279472,14233025
01-11-2021,1154.729492,1163.010706,1134.845409,1154.024216,15481114
02-11-2021,1137.894043,1159.370654,1135.36877,1158.005597,10569130
03-11-2021,1130.067871,1146.630298,1119.784565,1140.282816,11989430
04-11-2021,1137.006714,1139.759576,1132.979902,1134.322092,1705656
08-11-2021,1138.417358,1146.630331,1117.691516,1146.357248,20337183
09-11-2021,1147.403809,1150.679851,1131.637645,1139.805124,15682497
10-11-2021,1160.235229,1163.920837,1139.190929,1145.128846,10253470
11-11-2021,1162.351074,1169.608435,1153.705788,1155.753375,10722478
12-11-2021,1179.891724,1182.462611,1163.465777,1166.150398,8712341
15-11-2021,1172.930054,1184.032371,1169.380928,1183.031265,4803269
16-11-2021,1145.674805,1171.655914,1135.255017,1170.313603,11337581
17-11-2021,1121.149658,1137.052304,1119.7846,1137.052304,10202029
18-11-2021,1125.381226,1132.524972,1114.802208,1119.329574,8505625
22-11-2021,1075.534546,1114.32435,1069.733111,1108.454675,24124307
23-11-2021,1085.590454,1092.597719,1050.622853,1061.565822,25326999
24-11-2021,1069.915405,1096.533552,1066.343532,1082.928708,16820296
25-11-2021,1134.322144,1138.440064,1072.531559,1079.743546,42401936
26-11-2021,1097.761963,1127.33769,1092.711298,1122.878566,15763138
29-11-2021,1110.911987,1137.530256,1091.619441,1109.820013,24325354
30-11-2021,1094.48584,1126.564214,1086.955396,1122.969594,32172299
01-12-2021,1122.514648,1125.699703,1103.449576,1107.044195,10104610
02-12-2021,1129.726563,1135.800961,1120.057544,1123.743152,12720411
03-12-2021,1095.782593,1136.847454,1092.028745,1136.80196,19222481
06-12-2021,1075.011353,1103.40412,1072.531574,1099.309067,10332254
07-12-2021,1083.770386,1093.848849,1073.828404,1081.176872,11235122
08-12-2021,1100.264526,1106.498153,1094.895404,1102.994642,8744178
09-12-2021,1117.714233,1126.109182,1103.404115,1107.954227,13213547
10-12-2021,1118.851807,1122.059608,1105.838385,1110.343003,8364414
13-12-2021,1096.4198,1125.745314,1093.848913,1125.472351,12901733
14-12-2021,1082.996826,1094.758925,1079.925507,1082.928585,12991523
15-12-2021,1079.834595,1094.303942,1074.32887,1084.748658,9366969
16-12-2021,1093.803223,1099.081357,1077.764097,1094.622233,9761279
17-12-2021,1064.932861,1095.668925,1055.627794,1091.14156,21049821
20-12-2021,1036.22168,1054.649598,1022.457488,1054.649598,14325846
21-12-2021,1051.646484,1067.458142,1042.978573,1051.691978,12836561
22-12-2021,1076.604004,1079.243132,1056.538062,1057.857506,17658543
23-12-2021,1076.217163,1082.928596,1072.941121,1080.198481,9072401
24-12-2021,1079.652588,1088.388741,1063.61334,1078.378518,7886494
27-12-2021,1078.49231,1082.018689,1068.413845,1074.533738,4017223
28-12-2021,1091.300781,1094.235619,1079.766273,1080.926487,6374613
29-12-2021,1093.166382,1100.674079,1083.884062,1087.933741,15425312
30-12-2021,1073.418945,1094.281271,1067.276305,1092.028961,29333171
31-12-2021,1077.536743,1084.703116,1073.828389,1079.743558,9477290
03-01-2022,1093.780518,1095.646128,1075.443589,1076.10337,5421611
04-01-2022,1118.465088,1119.784652,1093.848914,1099.263652,10847728
05-01-2022,1123.697632,1127.064782,1107.02147,1120.239614,11643813
06-01-2022,1099.536499,1116.599479,1096.123855,1115.325409,14447422
07-01-2022,1108.409302,1118.442271,1097.284238,1106.111499,13112115
10-01-2022,1109.319336,1117.964622,1099.33186,1115.689565,9246731
11-01-2022,1117.30481,1126.13195,1107.954248,1108.409308,16205164
12-01-2022,1147.130859,1148.882736,1121.604687,1124.471284,14800442
13-01-2022,1153.592041,1156.185675,1141.352255,1147.199185,11856712
14-01-2022,1155.275391,1168.15221,1149.29198,1153.455394,19930176
17-01-2022,1161.304443,1167.105879,1154.36554,1154.820599,8036453
18-01-2022,1147.449341,1165.900006,1144.696478,1162.441988,6215029
19-01-2022,1147.358276,1156.640476,1141.625082,1151.180366,9755485
20-01-2022,1127.269653,1142.05758,1117.054587,1137.552961,16494486
21-01-2022,1127.45166,1138.553979,1115.68968,1115.68968,13338594
24-01-2022,1081.973022,1139.691297,1071.598729,1126.154576,21868937
25-01-2022,1079.8573,1086.864444,1048.802658,1069.07344,24510205
27-01-2022,1063.863525,1072.053751,1051.5555,1062.908033,20020431
28-01-2022,1062.839844,1081.06304,1059.450067,1076.103482,14667727
31-01-2022,1085.931763,1094.941,1072.099329,1073.919447,12143683
01-02-2022,1082.337158,1101.402113,1067.958798,1095.669038,13200509
02-02-2022,1084.543823,1095.213827,1080.698987,1095.213827,10017691
03-02-2022,1070.529541,1092.688682,1068.004268,1088.388786,9572839
04-02-2022,1060.769409,1068.572936,1056.12831,1065.183039,11061241
07-02-2022,1054.308472,1072.37244,1048.802746,1065.638259,10714467
08-02-2022,1072.031006,1073.828376,1051.077695,1060.47375,12060849
09-02-2022,1084.521118,1086.204633,1072.918369,1078.901659,11486225
10-02-2022,1083.406494,1090.072314,1076.149013,1090.072314,12464491
11-02-2022,1081.290527,1084.976135,1066.593591,1079.857229,15943370
14-02-2022,1064.068359,1071.530562,1052.442742,1064.841876,10719633
15-02-2022,1100.196411,1102.90378,1062.771657,1069.824296,11212671
16-02-2022,1097.921265,1107.044236,1090.186098,1105.679178,10392840
17-02-2022,1111.821777,1117.008924,1096.578914,1101.17452,12853252
18-02-2022,1103.131226,1117.691561,1101.197374,1112.23145,6775458
21-02-2022,1091.983398,1109.091874,1085.021748,1097.489003,11107193
22-02-2022,1087.023682,1090.163363,1067.981475,1070.597736,13494914
23-02-2022,1080.221191,1095.009115,1077.46845,1092.529337,7310110
24-02-2022,1026.393311,1064.682686,1020.773971,1048.802667,24846650
25-02-2022,1039.224854,1050.145076,1035.721221,1037.472977,14570089
28-02-2022,1073.623535,1077.172661,1020.59197,1020.59197,21297446
02-03-2022,1091.369019,1092.48386,1059.813945,1062.202736,21471786
03-03-2022,1082.155151,1098.78582,1078.401303,1092.028893,10186748
04-03-2022,1058.15332,1075.784977,1055.787276,1070.643323,10805667
07-03-2022,1019.022217,1052.033337,1011.036713,1036.835847,17983310
08-03-2022,1017.179321,1021.957023,991.9261753,1006.25904,21289374
09-03-2022,1071.143677,1077.013352,1016.564962,1017.40684,20414228
10-03-2022,1088.502441,1094.303876,1073.828372,1092.02882,17980493
11-03-2022,1091.641968,1097.033958,1081.131192,1081.131192,12257423
14-03-2022,1100.605713,1103.131106,1080.19845,1086.068126,8340678
15-03-2022,1075.398193,1104.746453,1065.114887,1104.746453,15925769
16-03-2022,1093.553223,1095.623556,1081.609147,1083.83871,11149828
17-03-2022,1129.203247,1136.346872,1098.899378,1106.930375,21422098
21-03-2022,1122.696655,1130.249846,1109.774342,1112.049398,11999466
22-03-2022,1151.703857,1153.432867,1116.417677,1119.375142,22557065
23-03-2022,1155.366455,1167.037566,1147.99536,1147.99536,15462187
24-03-2022,1173.31665,1175.819296,1142.080154,1142.080154,13168266
25-03-2022,1181.142944,1190.311409,1172.5659,1175.068546,14222488
28-03-2022,1193.018799,1196.567804,1176.888563,1187.581315,9891424
29-03-2022,1193.291626,1200.321516,1186.398218,1200.321516,8684065
